,date,passport,Immigration,Travel Visa,Refugee,Conflict,Economy,country
164,2021-09-01,5.0,57.0,50.0,45.0,3.0,20.0,AF
165,2021-10-01,9.0,31.0,37.0,24.0,3.0,21.0,AF
166,2021-11-01,7.0,19.0,47.0,13.0,4.0,21.0,AF
167,2021-12-01,25.0,17.0,44.0,13.0,4.0,24.0,AF
168,2022-01-01,16.0,14.0,36.0,11.0,5.0,28.0,AF
169,2022-02-01,34.0,14.0,35.0,6.0,6.0,35.0,AF
170,2022-03-01,15.0,9.0,34.0,5.0,6.0,38.0,AF
171,2022-04-01,100.0,9.0,32.0,7.0,5.0,37.0,AF
172,2022-05-01,59.0,9.0,37.0,5.0,4.0,45.0,AF
173,2022-06-01,42.0,11.0,46.0,5.0,4.0,50.0,AF
174,2022-07-01,33.0,14.0,42.0,7.0,4.0,33.0,AF
175,2022-08-01,43.0,14.0,48.0,9.0,2.0,32.0,AF
176,2022-09-01,71.0,14.0,49.0,8.0,6.0,49.0,AF
177,2022-10-01,48.0,17.0,62.0,11.0,5.0,42.0,AF
178,2022-11-01,15.0,17.0,49.0,13.0,5.0,37.0,AF
179,2022-12-01,10.0,11.0,49.0,6.0,3.0,27.0,AF
180,2023-01-01,15.0,9.0,46.0,6.0,4.0,19.0,AF
181,2008-01-01,0.0,0.0,95.0,0.0,57.0,100.0,AL
182,2008-02-01,0.0,95.0,100.0,99.0,92.0,45.0,AL
183,2008-03-01,0.0,32.0,70.0,26.0,34.0,55.0,AL
184,2008-04-01,0.0,67.0,48.0,100.0,53.0,42.0,AL
185,2008-05-01,0.0,48.0,63.0,0.0,0.0,40.0,AL
186,2008-06-01,0.0,100.0,48.0,0.0,0.0,56.0,AL
187,2008-07-01,100.0,0.0,76.0,0.0,0.0,29.0,AL
188,2008-08-01,0.0,50.0,76.0,0.0,57.0,73.0,AL
189,2008-09-01,68.0,55.0,63.0,0.0,23.0,40.0,AL
190,2008-10-01,0.0,62.0,97.0,0.0,0.0,61.0,AL
191,2008-11-01,0.0,51.0,82.0,0.0,0.0,53.0,AL
192,2008-12-01,0.0,31.0,56.0,0.0,0.0,33.0,AL
193,2009-01-01,43.0,38.0,64.0,0.0,23.0,81.0,AL
194,2009-02-01,64.0,36.0,39.0,0.0,0.0,34.0,AL
195,2009-03-01,36.0,56.0,92.0,0.0,0.0,25.0,AL
196,2009-04-01,99.0,0.0,0.0,0.0,23.0,23.0,AL
197,2009-05-01,0.0,0.0,27.0,0.0,0.0,19.0,AL
198,2009-06-01,0.0,0.0,52.0,0.0,0.0,47.0,AL
199,2009-07-01,0.0,0.0,91.0,25.0,0.0,16.0,AL
200,2009-08-01,0.0,0.0,37.0,0.0,0.0,0.0,AL
201,2009-09-01,0.0,0.0,84.0,30.0,27.0,36.0,AL
202,2009-10-01,0.0,0.0,88.0,0.0,39.0,19.0,AL
203,2009-11-01,0.0,24.0,18.0,0.0,31.0,51.0,AL
204,2009-12-01,48.0,0.0,40.0,0.0,36.0,29.0,AL
205,2010-01-01,42.0,18.0,55.0,0.0,0.0,60.0,AL
206,2010-02-01,0.0,0.0,28.0,0.0,0.0,32.0,AL
207,2010-03-01,33.0,0.0,46.0,0.0,22.0,41.0,AL
208,2010-04-01,0.0,48.0,31.0,48.0,0.0,17.0,AL
209,2010-05-01,0.0,22.0,42.0,0.0,43.0,38.0,AL
210,2010-06-01,0.0,23.0,15.0,15.0,0.0,68.0,AL
211,2010-07-01,34.0,0.0,28.0,0.0,0.0,15.0,AL
212,2010-08-01,57.0,18.0,25.0,0.0,100.0,11.0,AL
213,2010-09-01,0.0,25.0,43.0,0.0,0.0,0.0,AL
214,2010-10-01,70.0,25.0,52.0,0.0,0.0,36.0,AL
215,2010-11-01,36.0,0.0,49.0,0.0,0.0,36.0,AL
216,2010-12-01,45.0,18.0,63.0,0.0,59.0,34.0,AL
217,2011-01-01,16.0,6.0,30.0,2.0,8.0,23.0,AL
218,2011-02-01,14.0,10.0,19.0,0.0,8.0,18.0,AL
219,2011-03-01,23.0,10.0,19.0,0.0,0.0,18.0,AL
220,2011-04-01,11.0,8.0,17.0,0.0,9.0,29.0,AL
221,2011-05-01,20.0,6.0,18.0,0.0,13.0,25.0,AL
222,2011-06-01,19.0,13.0,16.0,8.0,11.0,37.0,AL
223,2011-07-01,12.0,11.0,23.0,0.0,10.0,15.0,AL
224,2011-08-01,19.0,10.0,26.0,11.0,5.0,9.0,AL
225,2011-09-01,11.0,10.0,18.0,4.0,3.0,21.0,AL
226,2011-10-01,33.0,13.0,23.0,10.0,6.0,24.0,AL
227,2011-11-01,19.0,12.0,20.0,4.0,0.0,30.0,AL
228,2011-12-01,21.0,12.0,24.0,0.0,5.0,32.0,AL
229,2012-01-01,5.0,11.0,17.0,0.0,6.0,35.0,AL
230,2012-02-01,15.0,5.0,19.0,6.0,7.0,30.0,AL
231,2012-03-01,18.0,9.0,21.0,0.0,7.0,25.0,AL
232,2012-04-01,6.0,12.0,21.0,5.0,15.0,25.0,AL
233,2012-05-01,10.0,14.0,32.0,0.0,10.0,38.0,AL
234,2012-06-01,0.0,10.0,21.0,0.0,3.0,23.0,AL
235,2012-07-01,14.0,6.0,26.0,0.0,5.0,18.0,AL
236,2012-08-01,35.0,19.0,31.0,0.0,3.0,11.0,AL
237,2012-09-01,0.0,9.0,21.0,0.0,6.0,21.0,AL
238,2012-10-01,19.0,14.0,26.0,0.0,7.0,21.0,AL
239,2012-11-01,0.0,10.0,25.0,0.0,4.0,14.0,AL
240,2012-12-01,15.0,8.0,17.0,0.0,6.0,21.0,AL
241,2013-01-01,19.0,15.0,22.0,0.0,4.0,29.0,AL
242,2013-02-01,17.0,7.0,14.0,0.0,13.0,22.0,AL
243,2013-03-01,7.0,9.0,21.0,0.0,9.0,20.0,AL
244,2013-04-01,15.0,12.0,12.0,4.0,10.0,24.0,AL
245,2013-05-01,20.0,12.0,31.0,2.0,11.0,29.0,AL
246,2013-06-01,7.0,12.0,15.0,0.0,7.0,23.0,AL
247,2013-07-01,11.0,12.0,17.0,0.0,4.0,14.0,AL
248,2013-08-01,10.0,7.0,20.0,0.0,3.0,11.0,AL
249,2013-09-01,18.0,9.0,26.0,2.0,5.0,15.0,AL
250,2013-10-01,11.0,10.0,30.0,0.0,5.0,28.0,AL
251,2013-11-01,12.0,14.0,25.0,2.0,5.0,17.0,AL
252,2013-12-01,7.0,8.0,21.0,0.0,4.0,24.0,AL
253,2014-01-01,19.0,11.0,30.0,1.0,11.0,33.0,AL
254,2014-02-01,17.0,14.0,16.0,0.0,7.0,26.0,AL
255,2014-03-01,23.0,13.0,22.0,2.0,11.0,25.0,AL
256,2014-04-01,12.0,10.0,23.0,4.0,10.0,19.0,AL
257,2014-05-01,22.0,10.0,35.0,0.0,7.0,39.0,AL
258,2014-06-01,29.0,14.0,31.0,1.0,12.0,31.0,AL
259,2014-07-01,29.0,11.0,28.0,0.0,9.0,14.0,AL
260,2014-08-01,22.0,17.0,27.0,0.0,3.0,11.0,AL
261,2014-09-01,25.0,15.0,30.0,0.0,8.0,12.0,AL
262,2014-10-01,32.0,7.0,39.0,2.0,10.0,24.0,AL
263,2014-11-01,30.0,12.0,29.0,1.0,7.0,25.0,AL
264,2014-12-01,24.0,11.0,27.0,3.0,3.0,21.0,AL
265,2015-01-01,33.0,12.0,25.0,0.0,14.0,18.0,AL
266,2015-02-01,23.0,7.0,30.0,3.0,2.0,25.0,AL
267,2015-03-01,40.0,13.0,25.0,0.0,7.0,26.0,AL
268,2015-04-01,25.0,13.0,35.0,0.0,7.0,24.0,AL
269,2015-05-01,18.0,11.0,46.0,0.0,11.0,22.0,AL
270,2015-06-01,28.0,9.0,30.0,1.0,9.0,30.0,AL
271,2015-07-01,26.0,9.0,36.0,0.0,4.0,15.0,AL
272,2015-08-01,34.0,16.0,38.0,4.0,3.0,13.0,AL
273,2015-09-01,46.0,15.0,30.0,9.0,2.0,21.0,AL
274,2015-10-01,29.0,9.0,36.0,6.0,10.0,22.0,AL
275,2015-11-01,32.0,10.0,31.0,3.0,11.0,21.0,AL
276,2015-12-01,28.0,8.0,25.0,2.0,9.0,19.0,AL
277,2016-01-01,36.0,11.0,25.0,5.0,6.0,20.0,AL
278,2016-02-01,32.0,11.0,24.0,3.0,9.0,22.0,AL
279,2016-03-01,37.0,19.0,31.0,8.0,8.0,20.0,AL
280,2016-04-01,28.0,15.0,32.0,3.0,10.0,24.0,AL
281,2016-05-01,30.0,9.0,41.0,2.0,8.0,28.0,AL
282,2016-06-01,33.0,10.0,30.0,1.0,4.0,26.0,AL
283,2016-07-01,29.0,5.0,31.0,2.0,5.0,12.0,AL
284,2016-08-01,29.0,11.0,36.0,2.0,3.0,10.0,AL
285,2016-09-01,35.0,12.0,44.0,1.0,6.0,21.0,AL
286,2016-10-01,24.0,8.0,40.0,0.0,7.0,18.0,AL
287,2016-11-01,36.0,9.0,34.0,2.0,9.0,20.0,AL
288,2016-12-01,22.0,8.0,36.0,2.0,8.0,19.0,AL
289,2017-01-01,33.0,12.0,32.0,3.0,4.0,21.0,AL
290,2017-02-01,28.0,6.0,36.0,0.0,5.0,21.0,AL
291,2017-03-01,36.0,11.0,38.0,1.0,7.0,20.0,AL
292,2017-04-01,18.0,8.0,36.0,3.0,7.0,25.0,AL
293,2017-05-01,32.0,8.0,66.0,1.0,8.0,21.0,AL
294,2017-06-01,35.0,9.0,37.0,3.0,3.0,19.0,AL
295,2017-07-01,38.0,7.0,42.0,1.0,2.0,9.0,AL
296,2017-08-01,44.0,8.0,49.0,0.0,0.0,15.0,AL
297,2017-09-01,29.0,8.0,46.0,2.0,5.0,20.0,AL
298,2017-10-01,35.0,8.0,55.0,0.0,12.0,19.0,AL
299,2017-11-01,34.0,9.0,55.0,1.0,7.0,22.0,AL
300,2017-12-01,32.0,10.0,44.0,2.0,10.0,17.0,AL
301,2018-01-01,36.0,11.0,55.0,0.0,6.0,26.0,AL
302,2018-02-01,28.0,12.0,50.0,2.0,9.0,23.0,AL
303,2018-03-01,37.0,8.0,49.0,0.0,9.0,22.0,AL
304,2018-04-01,20.0,8.0,42.0,4.0,10.0,25.0,AL
305,2018-05-01,34.0,8.0,65.0,1.0,9.0,29.0,AL
306,2018-06-01,48.0,10.0,69.0,4.0,5.0,19.0,AL
307,2018-07-01,55.0,12.0,61.0,1.0,4.0,14.0,AL
308,2018-08-01,53.0,11.0,59.0,1.0,1.0,14.0,AL
309,2018-09-01,39.0,13.0,65.0,2.0,7.0,23.0,AL
310,2018-10-01,51.0,12.0,66.0,2.0,12.0,21.0,AL
311,2018-11-01,50.0,11.0,66.0,4.0,12.0,24.0,AL
312,2018-12-01,45.0,9.0,45.0,4.0,13.0,22.0,AL
313,2019-01-01,53.0,5.0,64.0,0.0,10.0,23.0,AL
314,2019-02-01,49.0,13.0,67.0,0.0,7.0,23.0,AL
315,2019-03-01,39.0,7.0,53.0,2.0,13.0,26.0,AL
316,2019-04-01,40.0,10.0,53.0,1.0,7.0,23.0,AL
317,2019-05-01,44.0,9.0,97.0,1.0,4.0,21.0,AL
318,2019-06-01,45.0,10.0,52.0,0.0,9.0,20.0,AL
319,2019-07-01,57.0,12.0,55.0,1.0,5.0,12.0,AL
320,2019-08-01,52.0,10.0,60.0,2.0,5.0,11.0,AL
321,2019-09-01,50.0,12.0,63.0,0.0,5.0,19.0,AL
322,2019-10-01,58.0,13.0,62.0,2.0,11.0,19.0,AL
323,2019-11-01,38.0,10.0,56.0,0.0,10.0,22.0,AL
324,2019-12-01,44.0,6.0,47.0,2.0,6.0,25.0,AL
325,2020-01-01,60.0,10.0,64.0,0.0,6.0,20.0,AL
326,2020-02-01,40.0,10.0,58.0,2.0,6.0,24.0,AL
327,2020-03-01,25.0,7.0,32.0,4.0,7.0,33.0,AL
328,2020-04-01,23.0,4.0,28.0,2.0,7.0,27.0,AL
329,2020-05-01,52.0,10.0,28.0,1.0,10.0,26.0,AL
330,2020-06-01,57.0,11.0,52.0,2.0,6.0,18.0,AL
331,2020-07-01,54.0,8.0,41.0,1.0,6.0,14.0,AL
332,2020-08-01,62.0,10.0,49.0,1.0,4.0,15.0,AL
333,2020-09-01,41.0,10.0,52.0,0.0,6.0,16.0,AL
334,2020-10-01,49.0,4.0,57.0,0.0,9.0,20.0,AL
335,2020-11-01,42.0,11.0,29.0,0.0,10.0,23.0,AL
336,2020-12-01,42.0,9.0,29.0,0.0,8.0,20.0,AL
337,2021-01-01,45.0,9.0,44.0,1.0,6.0,17.0,AL
338,2021-02-01,46.0,10.0,36.0,0.0,7.0,26.0,AL
339,2021-03-01,49.0,11.0,35.0,2.0,10.0,20.0,AL
340,2021-04-01,47.0,10.0,40.0,2.0,9.0,20.0,AL
341,2021-05-01,49.0,9.0,47.0,1.0,15.0,20.0,AL
342,2021-06-01,59.0,9.0,43.0,6.0,9.0,26.0,AL
343,2021-07-01,63.0,11.0,52.0,0.0,5.0,17.0,AL
344,2021-08-01,75.0,6.0,61.0,1.0,5.0,13.0,AL
345,2021-09-01,61.0,10.0,67.0,0.0,4.0,13.0,AL
346,2021-10-01,49.0,9.0,67.0,2.0,14.0,18.0,AL
347,2021-11-01,59.0,10.0,56.0,2.0,7.0,26.0,AL
348,2021-12-01,55.0,9.0,46.0,2.0,8.0,18.0,AL
349,2022-01-01,50.0,12.0,63.0,2.0,5.0,18.0,AL
350,2022-02-01,49.0,18.0,66.0,1.0,18.0,13.0,AL
351,2022-03-01,54.0,14.0,75.0,5.0,10.0,20.0,AL
352,2022-04-01,47.0,11.0,75.0,1.0,8.0,14.0,AL
353,2022-05-01,56.0,9.0,72.0,4.0,11.0,20.0,AL
354,2022-06-01,69.0,12.0,73.0,3.0,5.0,17.0,AL
355,2022-07-01,59.0,12.0,77.0,1.0,3.0,9.0,AL
356,2022-08-01,68.0,15.0,78.0,2.0,5.0,11.0,AL
357,2022-09-01,57.0,11.0,87.0,1.0,6.0,16.0,AL
358,2022-10-01,47.0,8.0,88.0,3.0,6.0,13.0,AL
359,2022-11-01,53.0,12.0,83.0,4.0,12.0,12.0,AL
360,2022-12-01,49.0,8.0,71.0,0.0,7.0,11.0,AL
361,2023-01-01,53.0,10.0,77.0,1.0,8.0,12.0,AL
362,2008-01-01,0.0,100.0,89.0,0.0,29.0,77.0,DZ
363,2008-02-01,14.0,97.0,79.0,0.0,24.0,65.0,DZ
364,2008-03-01,9.0,74.0,67.0,32.0,49.0,58.0,DZ
365,2008-04-01,24.0,77.0,68.0,38.0,61.0,66.0,DZ
366,2008-05-01,9.0,65.0,64.0,0.0,57.0,37.0,DZ
367,2008-06-01,12.0,57.0,61.0,70.0,17.0,30.0,DZ
368,2008-07-01,9.0,69.0,69.0,21.0,15.0,19.0,DZ
369,2008-08-01,7.0,92.0,71.0,0.0,19.0,26.0,DZ
370,2008-09-01,15.0,97.0,90.0,20.0,0.0,35.0,DZ
371,2008-10-01,11.0,86.0,96.0,40.0,52.0,66.0,DZ
372,2008-11-01,6.0,64.0,79.0,0.0,30.0,100.0,DZ
373,2008-12-01,14.0,53.0,71.0,0.0,45.0,66.0,DZ
374,2009-01-01,8.0,59.0,68.0,0.0,54.0,63.0,DZ
375,2009-02-01,17.0,56.0,59.0,0.0,59.0,51.0,DZ
376,2009-03-01,9.0,43.0,73.0,18.0,28.0,42.0,DZ
377,2009-04-01,7.0,52.0,66.0,15.0,47.0,54.0,DZ
378,2009-05-01,11.0,43.0,72.0,0.0,22.0,45.0,DZ
379,2009-06-01,16.0,33.0,66.0,43.0,19.0,24.0,DZ
380,2009-07-01,9.0,62.0,91.0,0.0,14.0,21.0,DZ
381,2009-08-01,0.0,76.0,97.0,0.0,21.0,21.0,DZ
382,2009-09-01,38.0,70.0,85.0,18.0,19.0,28.0,DZ
383,2009-10-01,10.0,76.0,86.0,0.0,67.0,42.0,DZ
384,2009-11-01,14.0,46.0,61.0,26.0,53.0,35.0,DZ
385,2009-12-01,14.0,43.0,55.0,41.0,49.0,58.0,DZ
