,date,passport,Immigration,Travel Visa,Refugee,Conflict,Economy,country
292,2015-04-01,12.0,5.0,25.0,0.0,5.0,18.0,AL
293,2015-05-01,11.0,4.0,30.0,0.0,15.0,18.0,AL
294,2015-06-01,17.0,5.0,19.0,1.0,7.0,21.0,AL
295,2015-07-01,15.0,3.0,22.0,1.0,6.0,10.0,AL
296,2015-08-01,21.0,6.0,25.0,2.0,6.0,8.0,AL
297,2015-09-01,21.0,6.0,23.0,4.0,4.0,15.0,AL
298,2015-10-01,16.0,4.0,23.0,1.0,7.0,15.0,AL
299,2015-11-01,20.0,3.0,20.0,0.0,13.0,16.0,AL
300,2015-12-01,16.0,4.0,19.0,1.0,6.0,13.0,AL
301,2016-01-01,20.0,4.0,15.0,2.0,9.0,15.0,AL
302,2016-02-01,17.0,5.0,16.0,1.0,12.0,16.0,AL
303,2016-03-01,13.0,8.0,21.0,3.0,13.0,17.0,AL
304,2016-04-01,18.0,7.0,20.0,2.0,15.0,18.0,AL
305,2016-05-01,16.0,2.0,26.0,0.0,11.0,20.0,AL
306,2016-06-01,15.0,4.0,20.0,1.0,4.0,19.0,AL
307,2016-07-01,17.0,3.0,20.0,1.0,8.0,10.0,AL
308,2016-08-01,13.0,4.0,22.0,1.0,4.0,8.0,AL
309,2016-09-01,20.0,5.0,28.0,2.0,6.0,16.0,AL
310,2016-10-01,12.0,3.0,25.0,0.0,5.0,14.0,AL
311,2016-11-01,20.0,6.0,22.0,1.0,13.0,15.0,AL
312,2016-12-01,12.0,3.0,22.0,0.0,8.0,15.0,AL
313,2017-01-01,15.0,4.0,20.0,2.0,5.0,15.0,AL
314,2017-02-01,16.0,2.0,23.0,0.0,7.0,16.0,AL
315,2017-03-01,19.0,5.0,24.0,1.0,9.0,15.0,AL
316,2017-04-01,9.0,5.0,22.0,1.0,3.0,18.0,AL
317,2017-05-01,18.0,4.0,41.0,0.0,17.0,14.0,AL
318,2017-06-01,19.0,3.0,24.0,1.0,3.0,13.0,AL
319,2017-07-01,17.0,2.0,28.0,0.0,5.0,6.0,AL
320,2017-08-01,21.0,3.0,30.0,0.0,8.0,11.0,AL
321,2017-09-01,19.0,5.0,29.0,0.0,8.0,14.0,AL
322,2017-10-01,20.0,5.0,30.0,1.0,13.0,13.0,AL
323,2017-11-01,20.0,4.0,34.0,1.0,10.0,18.0,AL
324,2017-12-01,13.0,4.0,29.0,1.0,16.0,14.0,AL
325,2018-01-01,19.0,5.0,36.0,0.0,11.0,19.0,AL
326,2018-02-01,15.0,4.0,31.0,2.0,10.0,16.0,AL
327,2018-03-01,21.0,2.0,33.0,1.0,12.0,17.0,AL
328,2018-04-01,16.0,3.0,26.0,2.0,15.0,17.0,AL
329,2018-05-01,20.0,4.0,40.0,0.0,14.0,21.0,AL
330,2018-06-01,24.0,4.0,45.0,3.0,6.0,14.0,AL
331,2018-07-01,27.0,5.0,40.0,1.0,9.0,11.0,AL
332,2018-08-01,28.0,4.0,36.0,1.0,9.0,11.0,AL
333,2018-09-01,19.0,6.0,43.0,1.0,13.0,17.0,AL
334,2018-10-01,26.0,5.0,41.0,3.0,18.0,15.0,AL
335,2018-11-01,24.0,4.0,42.0,1.0,15.0,19.0,AL
336,2018-12-01,23.0,2.0,30.0,1.0,10.0,16.0,AL
337,2019-01-01,27.0,3.0,44.0,0.0,13.0,16.0,AL
338,2019-02-01,27.0,6.0,43.0,1.0,14.0,18.0,AL
339,2019-03-01,20.0,3.0,34.0,1.0,17.0,20.0,AL
340,2019-04-01,21.0,4.0,31.0,1.0,10.0,19.0,AL
341,2019-05-01,27.0,3.0,65.0,0.0,9.0,16.0,AL
342,2019-06-01,25.0,3.0,34.0,1.0,13.0,15.0,AL
343,2019-07-01,31.0,5.0,37.0,1.0,7.0,10.0,AL
344,2019-08-01,25.0,4.0,38.0,0.0,8.0,7.0,AL
345,2019-09-01,27.0,4.0,40.0,1.0,8.0,13.0,AL
346,2019-10-01,31.0,5.0,40.0,1.0,15.0,14.0,AL
347,2019-11-01,19.0,4.0,36.0,1.0,13.0,15.0,AL
348,2019-12-01,24.0,3.0,29.0,0.0,7.0,14.0,AL
349,2020-01-01,33.0,4.0,40.0,2.0,9.0,15.0,AL
350,2020-02-01,21.0,5.0,38.0,2.0,11.0,18.0,AL
351,2020-03-01,15.0,3.0,19.0,2.0,12.0,21.0,AL
352,2020-04-01,11.0,2.0,18.0,0.0,10.0,20.0,AL
353,2020-05-01,26.0,4.0,18.0,0.0,6.0,20.0,AL
354,2020-06-01,28.0,4.0,31.0,1.0,4.0,13.0,AL
355,2020-07-01,29.0,4.0,26.0,0.0,9.0,9.0,AL
356,2020-08-01,33.0,5.0,32.0,1.0,7.0,10.0,AL
357,2020-09-01,25.0,4.0,32.0,1.0,8.0,11.0,AL
358,2020-10-01,28.0,4.0,36.0,0.0,12.0,15.0,AL
359,2020-11-01,22.0,6.0,21.0,0.0,13.0,17.0,AL
360,2020-12-01,19.0,3.0,20.0,0.0,13.0,15.0,AL
361,2021-01-01,25.0,3.0,27.0,1.0,8.0,13.0,AL
362,2021-02-01,25.0,4.0,26.0,0.0,11.0,19.0,AL
363,2021-03-01,26.0,4.0,23.0,0.0,14.0,15.0,AL
364,2021-04-01,22.0,4.0,25.0,1.0,11.0,14.0,AL
365,2021-05-01,26.0,4.0,30.0,0.0,20.0,15.0,AL
366,2021-06-01,34.0,4.0,28.0,1.0,14.0,18.0,AL
367,2021-07-01,34.0,5.0,32.0,1.0,9.0,12.0,AL
368,2021-08-01,40.0,3.0,39.0,2.0,5.0,9.0,AL
369,2021-09-01,35.0,5.0,43.0,1.0,0.0,9.0,AL
370,2021-10-01,28.0,4.0,43.0,1.0,18.0,13.0,AL
371,2021-11-01,32.0,4.0,36.0,1.0,10.0,18.0,AL
372,2021-12-01,28.0,3.0,30.0,1.0,11.0,13.0,AL
373,2022-01-01,28.0,5.0,39.0,1.0,5.0,13.0,AL
374,2022-02-01,27.0,7.0,42.0,1.0,26.0,11.0,AL
375,2022-03-01,29.0,7.0,47.0,3.0,18.0,14.0,AL
376,2022-04-01,26.0,5.0,47.0,1.0,11.0,11.0,AL
377,2022-05-01,32.0,4.0,45.0,1.0,15.0,15.0,AL
378,2022-06-01,31.0,3.0,47.0,3.0,11.0,14.0,AL
379,2022-07-01,29.0,5.0,46.0,1.0,5.0,6.0,AL
380,2022-08-01,33.0,6.0,50.0,1.0,10.0,7.0,AL
381,2022-09-01,35.0,5.0,55.0,1.0,7.0,11.0,AL
382,2022-10-01,25.0,4.0,59.0,2.0,10.0,8.0,AL
383,2022-11-01,28.0,5.0,53.0,1.0,20.0,7.0,AL
384,2022-12-01,22.0,3.0,45.0,1.0,8.0,8.0,AL
385,2023-01-01,28.0,5.0,49.0,2.0,11.0,9.0,AL
