,date,passport,Immigration,Travel Visa,Refugee,Conflict,Economy,country
58,2008-11-01,0.0,0.0,2.0,0.0,0.0,12.0,AF
59,2008-12-01,0.0,15.0,4.0,0.0,0.0,0.0,AF
60,2009-01-01,0.0,0.0,1.0,0.0,0.0,6.0,AF
61,2009-02-01,0.0,0.0,2.0,0.0,0.0,0.0,AF
62,2009-03-01,0.0,0.0,3.0,0.0,25.0,12.0,AF
63,2009-04-01,0.0,5.0,1.0,0.0,0.0,11.0,AF
64,2009-05-01,0.0,0.0,0.0,0.0,0.0,3.0,AF
65,2009-06-01,0.0,0.0,1.0,0.0,0.0,15.0,AF
66,2009-07-01,0.0,0.0,3.0,0.0,0.0,6.0,AF
67,2009-08-01,0.0,5.0,2.0,0.0,7.0,0.0,AF
68,2009-09-01,0.0,0.0,2.0,9.0,0.0,5.0,AF
69,2009-10-01,0.0,7.0,3.0,16.0,0.0,12.0,AF
70,2009-11-01,1.0,0.0,2.0,25.0,0.0,0.0,AF
71,2009-12-01,0.0,0.0,2.0,0.0,6.0,8.0,AF
72,2010-01-01,0.0,0.0,3.0,0.0,0.0,10.0,AF
73,2010-02-01,0.0,7.0,2.0,0.0,0.0,4.0,AF
74,2010-03-01,0.0,5.0,1.0,0.0,6.0,4.0,AF
75,2010-04-01,0.0,8.0,1.0,0.0,8.0,12.0,AF
76,2010-05-01,0.0,6.0,2.0,0.0,0.0,12.0,AF
77,2010-06-01,0.0,11.0,2.0,0.0,6.0,8.0,AF
78,2010-07-01,0.0,9.0,2.0,9.0,0.0,0.0,AF
79,2010-08-01,0.0,0.0,2.0,16.0,9.0,13.0,AF
80,2010-09-01,0.0,0.0,2.0,0.0,8.0,6.0,AF
81,2010-10-01,0.0,10.0,0.0,8.0,4.0,12.0,AF
82,2010-11-01,0.0,0.0,3.0,11.0,0.0,3.0,AF
83,2010-12-01,0.0,6.0,1.0,0.0,0.0,7.0,AF
84,2011-01-01,0.0,0.0,2.0,0.0,6.0,11.0,AF
85,2011-02-01,0.0,9.0,1.0,5.0,0.0,6.0,AF
86,2011-03-01,0.0,11.0,2.0,0.0,0.0,7.0,AF
87,2011-04-01,0.0,6.0,2.0,5.0,3.0,17.0,AF
88,2011-05-01,0.0,4.0,2.0,4.0,0.0,18.0,AF
89,2011-06-01,0.0,8.0,2.0,6.0,3.0,11.0,AF
90,2011-07-01,0.0,6.0,2.0,6.0,0.0,10.0,AF
91,2011-08-01,0.0,9.0,2.0,7.0,0.0,6.0,AF
92,2011-09-01,0.0,7.0,2.0,0.0,0.0,12.0,AF
93,2011-10-01,0.0,4.0,2.0,3.0,4.0,14.0,AF
94,2011-11-01,0.0,7.0,2.0,15.0,4.0,12.0,AF
95,2011-12-01,0.0,7.0,1.0,3.0,7.0,10.0,AF
96,2012-01-01,0.0,7.0,1.0,7.0,5.0,10.0,AF
97,2012-02-01,0.0,4.0,1.0,0.0,1.0,6.0,AF
98,2012-03-01,0.0,3.0,1.0,0.0,2.0,6.0,AF
99,2012-04-01,0.0,4.0,1.0,0.0,1.0,12.0,AF
100,2012-05-01,0.0,5.0,1.0,0.0,3.0,12.0,AF
101,2012-06-01,0.0,5.0,1.0,5.0,2.0,10.0,AF
102,2012-07-01,0.0,5.0,2.0,3.0,4.0,11.0,AF
103,2012-08-01,0.0,7.0,2.0,9.0,3.0,5.0,AF
104,2012-09-01,0.0,10.0,2.0,4.0,3.0,9.0,AF
105,2012-10-01,0.0,10.0,2.0,4.0,1.0,8.0,AF
106,2012-11-01,0.0,4.0,2.0,3.0,2.0,8.0,AF
107,2012-12-01,0.0,5.0,2.0,5.0,0.0,7.0,AF
108,2013-01-01,0.0,8.0,2.0,5.0,3.0,7.0,AF
109,2013-02-01,0.0,7.0,2.0,2.0,1.0,8.0,AF
110,2013-03-01,0.0,6.0,1.0,3.0,2.0,8.0,AF
111,2013-04-01,0.0,4.0,1.0,3.0,0.0,13.0,AF
112,2013-05-01,0.0,6.0,2.0,6.0,2.0,14.0,AF
113,2013-06-01,0.0,7.0,2.0,5.0,1.0,11.0,AF
114,2013-07-01,0.0,9.0,2.0,10.0,0.0,6.0,AF
115,2013-08-01,0.0,8.0,1.0,3.0,0.0,6.0,AF
116,2013-09-01,0.0,7.0,2.0,2.0,2.0,10.0,AF
117,2013-10-01,0.0,5.0,2.0,5.0,1.0,9.0,AF
118,2013-11-01,0.0,4.0,2.0,8.0,1.0,10.0,AF
119,2013-12-01,0.0,4.0,2.0,5.0,2.0,7.0,AF
120,2014-01-01,0.0,5.0,2.0,2.0,1.0,7.0,AF
121,2014-02-01,0.0,4.0,2.0,4.0,1.0,8.0,AF
122,2014-03-01,0.0,5.0,2.0,3.0,1.0,5.0,AF
123,2014-04-01,0.0,5.0,2.0,3.0,2.0,10.0,AF
124,2014-05-01,0.0,4.0,2.0,7.0,2.0,14.0,AF
125,2014-06-01,0.0,3.0,2.0,5.0,2.0,11.0,AF
126,2014-07-01,0.0,6.0,2.0,4.0,2.0,6.0,AF
127,2014-08-01,0.0,5.0,2.0,2.0,1.0,6.0,AF
128,2014-09-01,0.0,6.0,2.0,4.0,2.0,11.0,AF
129,2014-10-01,0.0,5.0,2.0,2.0,2.0,10.0,AF
130,2014-11-01,0.0,4.0,2.0,3.0,2.0,11.0,AF
131,2014-12-01,0.0,5.0,2.0,6.0,1.0,8.0,AF
132,2015-01-01,0.0,4.0,2.0,6.0,2.0,9.0,AF
133,2015-02-01,0.0,4.0,2.0,6.0,0.0,9.0,AF
134,2015-03-01,0.0,3.0,2.0,2.0,0.0,9.0,AF
135,2015-04-01,0.0,4.0,2.0,6.0,3.0,15.0,AF
136,2015-05-01,0.0,3.0,2.0,4.0,1.0,18.0,AF
137,2015-06-01,0.0,5.0,2.0,4.0,2.0,14.0,AF
138,2015-07-01,0.0,9.0,3.0,13.0,3.0,8.0,AF
139,2015-08-01,0.0,11.0,3.0,10.0,1.0,8.0,AF
140,2015-09-01,0.0,11.0,2.0,15.0,0.0,9.0,AF
141,2015-10-01,0.0,10.0,3.0,11.0,1.0,15.0,AF
142,2015-11-01,0.0,7.0,3.0,13.0,2.0,13.0,AF
143,2015-12-01,0.0,7.0,2.0,10.0,2.0,10.0,AF
144,2016-01-01,0.0,6.0,2.0,8.0,2.0,10.0,AF
145,2016-02-01,0.0,6.0,2.0,4.0,1.0,8.0,AF
146,2016-03-01,0.0,3.0,2.0,9.0,2.0,8.0,AF
147,2016-04-01,0.0,5.0,2.0,3.0,2.0,12.0,AF
148,2016-05-01,0.0,3.0,3.0,6.0,1.0,14.0,AF
149,2016-06-01,0.0,6.0,3.0,9.0,2.0,12.0,AF
150,2016-07-01,0.0,5.0,2.0,6.0,1.0,8.0,AF
151,2016-08-01,0.0,4.0,3.0,6.0,1.0,10.0,AF
152,2016-09-01,0.0,4.0,3.0,5.0,0.0,10.0,AF
153,2016-10-01,0.0,4.0,3.0,5.0,1.0,13.0,AF
154,2016-11-01,0.0,6.0,2.0,3.0,1.0,12.0,AF
155,2016-12-01,0.0,4.0,2.0,5.0,2.0,9.0,AF
156,2017-01-01,0.0,4.0,2.0,6.0,1.0,9.0,AF
157,2017-02-01,0.0,6.0,2.0,7.0,1.0,8.0,AF
158,2017-03-01,0.0,3.0,2.0,3.0,1.0,8.0,AF
159,2017-04-01,0.0,1.0,2.0,5.0,1.0,14.0,AF
160,2017-05-01,0.0,4.0,2.0,3.0,1.0,12.0,AF
161,2017-06-01,0.0,5.0,2.0,5.0,1.0,8.0,AF
162,2017-07-01,0.0,3.0,2.0,3.0,0.0,8.0,AF
163,2017-08-01,0.0,3.0,2.0,3.0,1.0,9.0,AF
164,2017-09-01,0.0,5.0,2.0,4.0,2.0,8.0,AF
165,2017-10-01,0.0,5.0,2.0,3.0,2.0,12.0,AF
166,2017-11-01,0.0,4.0,2.0,4.0,2.0,14.0,AF
167,2017-12-01,0.0,5.0,2.0,2.0,1.0,10.0,AF
168,2018-01-01,0.0,5.0,2.0,3.0,1.0,8.0,AF
169,2018-02-01,0.0,5.0,2.0,5.0,1.0,8.0,AF
170,2018-03-01,0.0,3.0,2.0,4.0,1.0,7.0,AF
171,2018-04-01,0.0,3.0,3.0,5.0,0.0,12.0,AF
172,2018-05-01,0.0,5.0,3.0,4.0,1.0,10.0,AF
173,2018-06-01,0.0,5.0,2.0,5.0,1.0,8.0,AF
174,2018-07-01,0.0,3.0,3.0,4.0,1.0,8.0,AF
175,2018-08-01,0.0,3.0,2.0,5.0,1.0,8.0,AF
176,2018-09-01,0.0,4.0,2.0,4.0,2.0,12.0,AF
177,2018-10-01,0.0,3.0,2.0,2.0,2.0,11.0,AF
178,2018-11-01,0.0,3.0,2.0,2.0,1.0,12.0,AF
179,2018-12-01,0.0,2.0,2.0,3.0,2.0,7.0,AF
180,2019-01-01,0.0,7.0,2.0,4.0,1.0,6.0,AF
181,2019-02-01,0.0,4.0,2.0,3.0,2.0,6.0,AF
182,2019-03-01,0.0,3.0,2.0,3.0,0.0,6.0,AF
183,2019-04-01,0.0,4.0,2.0,3.0,2.0,11.0,AF
184,2019-05-01,0.0,4.0,2.0,2.0,3.0,12.0,AF
185,2019-06-01,0.0,4.0,2.0,2.0,1.0,9.0,AF
186,2019-07-01,0.0,4.0,2.0,3.0,1.0,8.0,AF
187,2019-08-01,0.0,4.0,3.0,3.0,1.0,7.0,AF
188,2019-09-01,0.0,3.0,3.0,5.0,1.0,12.0,AF
189,2019-10-01,0.0,4.0,2.0,9.0,2.0,13.0,AF
190,2019-11-01,0.0,4.0,2.0,3.0,2.0,10.0,AF
191,2019-12-01,0.0,4.0,2.0,4.0,1.0,8.0,AF
192,2020-01-01,0.0,3.0,2.0,2.0,1.0,5.0,AF
193,2020-02-01,0.0,4.0,2.0,3.0,1.0,7.0,AF
194,2020-03-01,0.0,2.0,1.0,2.0,0.0,4.0,AF
195,2020-04-01,0.0,3.0,1.0,1.0,1.0,6.0,AF
196,2020-05-01,0.0,2.0,1.0,3.0,1.0,5.0,AF
197,2020-06-01,0.0,3.0,1.0,3.0,1.0,5.0,AF
198,2020-07-01,0.0,3.0,1.0,1.0,1.0,6.0,AF
199,2020-08-01,0.0,2.0,2.0,2.0,1.0,7.0,AF
200,2020-09-01,0.0,3.0,1.0,3.0,1.0,10.0,AF
201,2020-10-01,0.0,3.0,2.0,4.0,1.0,8.0,AF
202,2020-11-01,0.0,5.0,3.0,3.0,1.0,10.0,AF
203,2020-12-01,0.0,3.0,3.0,3.0,1.0,6.0,AF
204,2021-01-01,0.0,4.0,3.0,1.0,1.0,5.0,AF
205,2021-02-01,0.0,4.0,2.0,4.0,1.0,6.0,AF
206,2021-03-01,0.0,3.0,2.0,3.0,1.0,9.0,AF
207,2021-04-01,0.0,4.0,2.0,5.0,1.0,7.0,AF
208,2021-05-01,0.0,4.0,2.0,3.0,1.0,7.0,AF
209,2021-06-01,0.0,6.0,3.0,5.0,2.0,6.0,AF
210,2021-07-01,1.0,7.0,3.0,8.0,1.0,5.0,AF
211,2021-08-01,1.0,47.0,12.0,58.0,0.0,4.0,AF
212,2021-09-01,0.0,27.0,6.0,34.0,0.0,3.0,AF
213,2021-10-01,1.0,14.0,4.0,18.0,0.0,4.0,AF
214,2021-11-01,1.0,9.0,6.0,11.0,1.0,4.0,AF
215,2021-12-01,2.0,8.0,5.0,9.0,1.0,4.0,AF
216,2022-01-01,1.0,6.0,4.0,9.0,1.0,5.0,AF
217,2022-02-01,3.0,6.0,4.0,4.0,3.0,6.0,AF
218,2022-03-01,1.0,5.0,4.0,3.0,1.0,7.0,AF
219,2022-04-01,9.0,5.0,4.0,5.0,1.0,7.0,AF
220,2022-05-01,6.0,4.0,4.0,3.0,1.0,8.0,AF
221,2022-06-01,4.0,6.0,5.0,4.0,1.0,9.0,AF
222,2022-07-01,3.0,7.0,5.0,5.0,1.0,6.0,AF
223,2022-08-01,4.0,7.0,6.0,7.0,1.0,6.0,AF
224,2022-09-01,6.0,7.0,6.0,7.0,1.0,9.0,AF
225,2022-10-01,4.0,8.0,7.0,8.0,1.0,8.0,AF
226,2022-11-01,1.0,8.0,6.0,8.0,1.0,7.0,AF
227,2022-12-01,1.0,5.0,6.0,4.0,1.0,5.0,AF
228,2023-01-01,1.0,4.0,5.0,5.0,1.0,4.0,AF
229,2004-01-01,0.0,0.0,0.0,0.0,0.0,100.0,AL
230,2004-02-01,0.0,0.0,60.0,48.0,0.0,0.0,AL
231,2004-03-01,0.0,0.0,89.0,0.0,0.0,0.0,AL
232,2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,AL
233,2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0,AL
234,2004-06-01,0.0,100.0,0.0,0.0,0.0,93.0,AL
235,2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,AL
236,2004-08-01,0.0,0.0,0.0,100.0,0.0,0.0,AL
237,2004-09-01,0.0,0.0,0.0,0.0,100.0,0.0,AL
238,2004-10-01,0.0,0.0,43.0,24.0,0.0,0.0,AL
239,2004-11-01,0.0,0.0,55.0,0.0,84.0,0.0,AL
240,2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0,AL
241,2005-01-01,0.0,0.0,0.0,0.0,43.0,0.0,AL
242,2005-02-01,0.0,0.0,0.0,0.0,92.0,0.0,AL
243,2005-03-01,0.0,0.0,23.0,0.0,0.0,45.0,AL
244,2005-04-01,0.0,0.0,0.0,0.0,0.0,61.0,AL
245,2005-05-01,0.0,0.0,0.0,30.0,0.0,0.0,AL
246,2005-06-01,0.0,41.0,0.0,0.0,30.0,70.0,AL
247,2005-07-01,0.0,0.0,24.0,0.0,51.0,53.0,AL
248,2005-08-01,100.0,0.0,100.0,0.0,41.0,0.0,AL
249,2005-09-01,0.0,0.0,24.0,0.0,0.0,0.0,AL
250,2005-10-01,0.0,0.0,16.0,0.0,0.0,0.0,AL
251,2005-11-01,0.0,0.0,40.0,27.0,64.0,23.0,AL
252,2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,AL
253,2006-01-01,0.0,20.0,11.0,0.0,0.0,0.0,AL
254,2006-02-01,0.0,0.0,11.0,0.0,0.0,32.0,AL
255,2006-03-01,99.0,79.0,0.0,0.0,0.0,0.0,AL
256,2006-04-01,48.0,0.0,30.0,16.0,0.0,32.0,AL
257,2006-05-01,0.0,59.0,21.0,9.0,31.0,47.0,AL
258,2006-06-01,0.0,0.0,0.0,0.0,23.0,27.0,AL
259,2006-07-01,0.0,0.0,18.0,0.0,0.0,0.0,AL
260,2006-08-01,0.0,0.0,21.0,0.0,0.0,0.0,AL
261,2006-09-01,0.0,0.0,0.0,9.0,34.0,18.0,AL
262,2006-10-01,0.0,18.0,14.0,0.0,33.0,13.0,AL
263,2006-11-01,0.0,19.0,13.0,0.0,0.0,25.0,AL
264,2006-12-01,0.0,0.0,11.0,10.0,0.0,0.0,AL
265,2007-01-01,0.0,0.0,0.0,6.0,0.0,57.0,AL
266,2007-02-01,22.0,0.0,25.0,0.0,0.0,24.0,AL
267,2007-03-01,0.0,15.0,9.0,0.0,33.0,15.0,AL
268,2007-04-01,34.0,21.0,8.0,0.0,34.0,0.0,AL
269,2007-05-01,0.0,0.0,12.0,0.0,0.0,42.0,AL
270,2007-06-01,17.0,13.0,8.0,0.0,0.0,28.0,AL
271,2007-07-01,0.0,27.0,8.0,5.0,0.0,14.0,AL
272,2007-08-01,0.0,39.0,7.0,0.0,0.0,0.0,AL
273,2007-09-01,32.0,0.0,15.0,0.0,0.0,21.0,AL
274,2007-10-01,0.0,15.0,10.0,0.0,13.0,0.0,AL
275,2007-11-01,0.0,0.0,7.0,0.0,0.0,31.0,AL
276,2007-12-01,0.0,0.0,17.0,0.0,0.0,16.0,AL
277,2008-01-01,16.0,21.0,12.0,0.0,0.0,0.0,AL
278,2008-02-01,12.0,24.0,10.0,11.0,0.0,8.0,AL
279,2008-03-01,19.0,5.0,7.0,0.0,12.0,8.0,AL
280,2008-04-01,0.0,0.0,5.0,3.0,8.0,12.0,AL
281,2008-05-01,0.0,0.0,10.0,0.0,7.0,10.0,AL
282,2008-06-01,0.0,13.0,7.0,0.0,0.0,20.0,AL
283,2008-07-01,23.0,0.0,7.0,0.0,0.0,7.0,AL
284,2008-08-01,0.0,9.0,0.0,0.0,0.0,17.0,AL
285,2008-09-01,16.0,14.0,5.0,0.0,0.0,10.0,AL
286,2008-10-01,15.0,16.0,16.0,0.0,10.0,18.0,AL
287,2008-11-01,0.0,8.0,11.0,0.0,0.0,13.0,AL
288,2008-12-01,0.0,0.0,6.0,2.0,7.0,20.0,AL
289,2009-01-01,21.0,4.0,9.0,0.0,6.0,12.0,AL
290,2009-02-01,0.0,0.0,4.0,0.0,0.0,7.0,AL
291,2009-03-01,0.0,6.0,12.0,0.0,0.0,5.0,AL
292,2009-04-01,18.0,0.0,3.0,0.0,14.0,8.0,AL
293,2009-05-01,14.0,9.0,3.0,0.0,0.0,4.0,AL
294,2009-06-01,16.0,4.0,12.0,5.0,0.0,17.0,AL
295,2009-07-01,0.0,0.0,7.0,0.0,10.0,0.0,AL
296,2009-08-01,0.0,6.0,6.0,4.0,0.0,9.0,AL
297,2009-09-01,11.0,7.0,12.0,0.0,7.0,12.0,AL
298,2009-10-01,24.0,0.0,11.0,4.0,0.0,0.0,AL
299,2009-11-01,0.0,0.0,8.0,0.0,8.0,12.0,AL
300,2009-12-01,15.0,12.0,0.0,0.0,0.0,11.0,AL
301,2010-01-01,0.0,7.0,7.0,6.0,7.0,12.0,AL
302,2010-02-01,0.0,5.0,2.0,4.0,0.0,8.0,AL
303,2010-03-01,0.0,0.0,6.0,3.0,5.0,3.0,AL
304,2010-04-01,0.0,0.0,0.0,2.0,0.0,10.0,AL
305,2010-05-01,0.0,8.0,5.0,0.0,0.0,17.0,AL
306,2010-06-01,0.0,7.0,5.0,0.0,0.0,12.0,AL
307,2010-07-01,0.0,0.0,3.0,2.0,0.0,7.0,AL
308,2010-08-01,0.0,0.0,10.0,0.0,0.0,0.0,AL
309,2010-09-01,0.0,6.0,4.0,2.0,0.0,9.0,AL
310,2010-10-01,8.0,0.0,6.0,0.0,0.0,7.0,AL
311,2010-11-01,21.0,3.0,7.0,0.0,0.0,6.0,AL
312,2010-12-01,14.0,0.0,6.0,0.0,12.0,8.0,AL
313,2011-01-01,5.0,1.0,3.0,0.0,2.0,6.0,AL
314,2011-02-01,3.0,3.0,1.0,0.0,2.0,3.0,AL
315,2011-03-01,4.0,1.0,2.0,0.0,2.0,5.0,AL
316,2011-04-01,6.0,2.0,3.0,0.0,1.0,7.0,AL
317,2011-05-01,3.0,0.0,2.0,0.0,1.0,7.0,AL
318,2011-06-01,5.0,1.0,3.0,1.0,2.0,9.0,AL
319,2011-07-01,2.0,1.0,2.0,0.0,2.0,4.0,AL
320,2011-08-01,4.0,2.0,3.0,0.0,0.0,2.0,AL
321,2011-09-01,3.0,2.0,2.0,0.0,0.0,4.0,AL
322,2011-10-01,6.0,2.0,3.0,0.0,1.0,5.0,AL
323,2011-11-01,4.0,0.0,3.0,0.0,2.0,7.0,AL
324,2011-12-01,5.0,1.0,3.0,0.0,0.0,8.0,AL
325,2012-01-01,4.0,2.0,2.0,0.0,2.0,7.0,AL
326,2012-02-01,3.0,1.0,3.0,0.0,0.0,7.0,AL
327,2012-03-01,3.0,1.0,3.0,1.0,1.0,5.0,AL
328,2012-04-01,3.0,2.0,4.0,0.0,2.0,6.0,AL
329,2012-05-01,0.0,2.0,5.0,0.0,0.0,8.0,AL
330,2012-06-01,2.0,2.0,3.0,0.0,3.0,6.0,AL
331,2012-07-01,4.0,2.0,3.0,0.0,2.0,3.0,AL
332,2012-08-01,6.0,2.0,5.0,0.0,0.0,3.0,AL
333,2012-09-01,1.0,1.0,3.0,0.0,1.0,5.0,AL
334,2012-10-01,4.0,2.0,4.0,0.0,2.0,4.0,AL
335,2012-11-01,2.0,1.0,4.0,0.0,2.0,5.0,AL
336,2012-12-01,4.0,1.0,3.0,0.0,1.0,5.0,AL
337,2013-01-01,3.0,3.0,3.0,0.0,1.0,6.0,AL
338,2013-02-01,3.0,2.0,2.0,0.0,0.0,5.0,AL
339,2013-03-01,3.0,2.0,3.0,0.0,2.0,4.0,AL
340,2013-04-01,3.0,2.0,2.0,0.0,2.0,5.0,AL
341,2013-05-01,4.0,2.0,4.0,0.0,1.0,7.0,AL
342,2013-06-01,3.0,1.0,2.0,0.0,2.0,5.0,AL
343,2013-07-01,2.0,2.0,2.0,0.0,1.0,3.0,AL
344,2013-08-01,2.0,2.0,3.0,0.0,1.0,3.0,AL
345,2013-09-01,4.0,3.0,3.0,0.0,1.0,4.0,AL
346,2013-10-01,3.0,2.0,4.0,0.0,1.0,6.0,AL
347,2013-11-01,4.0,2.0,3.0,0.0,1.0,4.0,AL
348,2013-12-01,1.0,1.0,3.0,0.0,1.0,5.0,AL
349,2014-01-01,3.0,2.0,4.0,0.0,3.0,7.0,AL
350,2014-02-01,2.0,2.0,2.0,1.0,1.0,6.0,AL
351,2014-03-01,3.0,2.0,3.0,0.0,2.0,5.0,AL
352,2014-04-01,3.0,2.0,3.0,0.0,2.0,4.0,AL
353,2014-05-01,3.0,2.0,4.0,0.0,1.0,8.0,AL
354,2014-06-01,5.0,2.0,4.0,0.0,2.0,6.0,AL
355,2014-07-01,6.0,2.0,4.0,0.0,1.0,3.0,AL
356,2014-08-01,5.0,2.0,4.0,0.0,1.0,3.0,AL
357,2014-09-01,7.0,3.0,4.0,0.0,2.0,3.0,AL
358,2014-10-01,7.0,1.0,5.0,0.0,2.0,4.0,AL
359,2014-11-01,5.0,2.0,4.0,0.0,1.0,5.0,AL
360,2014-12-01,4.0,3.0,4.0,0.0,2.0,4.0,AL
361,2015-01-01,6.0,2.0,3.0,0.0,2.0,4.0,AL
362,2015-02-01,5.0,1.0,4.0,0.0,2.0,6.0,AL
363,2015-03-01,9.0,2.0,3.0,0.0,2.0,5.0,AL
364,2015-04-01,5.0,2.0,5.0,0.0,2.0,6.0,AL
365,2015-05-01,5.0,2.0,6.0,0.0,2.0,4.0,AL
366,2015-06-01,7.0,2.0,4.0,0.0,2.0,6.0,AL
367,2015-07-01,4.0,2.0,5.0,0.0,1.0,3.0,AL
368,2015-08-01,8.0,2.0,5.0,0.0,1.0,2.0,AL
369,2015-09-01,8.0,2.0,5.0,1.0,0.0,4.0,AL
370,2015-10-01,6.0,2.0,5.0,0.0,2.0,4.0,AL
371,2015-11-01,8.0,2.0,4.0,0.0,1.0,4.0,AL
372,2015-12-01,6.0,1.0,4.0,0.0,2.0,4.0,AL
373,2016-01-01,7.0,2.0,4.0,1.0,2.0,4.0,AL
374,2016-02-01,6.0,2.0,3.0,0.0,1.0,4.0,AL
375,2016-03-01,8.0,3.0,4.0,1.0,2.0,4.0,AL
376,2016-04-01,5.0,2.0,4.0,0.0,3.0,5.0,AL
377,2016-05-01,6.0,1.0,6.0,0.0,2.0,6.0,AL
378,2016-06-01,7.0,2.0,5.0,0.0,1.0,5.0,AL
379,2016-07-01,6.0,1.0,4.0,0.0,1.0,3.0,AL
380,2016-08-01,5.0,2.0,5.0,0.0,0.0,3.0,AL
381,2016-09-01,7.0,3.0,5.0,0.0,1.0,5.0,AL
382,2016-10-01,4.0,1.0,5.0,0.0,1.0,4.0,AL
383,2016-11-01,8.0,2.0,5.0,1.0,2.0,4.0,AL
384,2016-12-01,4.0,1.0,5.0,0.0,1.0,4.0,AL
385,2017-01-01,6.0,2.0,4.0,0.0,1.0,4.0,AL
386,2017-02-01,6.0,1.0,5.0,0.0,1.0,5.0,AL
